activity_comment,assay_chembl_id,canonical_smiles,data_validity_comment,document_chembl_id,document_journal,molecule_chembl_id,relation,standard_relation,standard_type,standard_units,standard_value,target_chembl_id,target_pref_name,type,units,value,isomeric_smiles,inchikey,np_score,short_inchikey,wikidata_id
,CHEMBL748041,Cl.N/C(=N/c1ccc(CC(=O)O)cc1)NO,,CHEMBL1135725,J Med Chem,CHEMBL1203880,<,<,NOHA,%,0.2,CHEMBL3464,"Nitric oxide synthase, inducible",NOHA,%,0.2,Cl.N/C(=N/c1ccc(CC(=O)O)cc1)NO,NXKHXQYIVFKIBU-UHFFFAOYSA-N,-0.3468485943132124,NXKHXQYIVFKIBU,no_wikidata_match
,CHEMBL699603,CCCC/N=C(/N)NOC,,CHEMBL1145002,J Med Chem,CHEMBL73212,<,<,NO formation,%,0.5,CHEMBL3464,"Nitric oxide synthase, inducible",NO formation,%,0.5,CCCC/N=C(/N)NOC,NYYQDTZTYWYCDP-UHFFFAOYSA-N,0.14261392278986001,NYYQDTZTYWYCDP,no_wikidata_match
,CHEMBL1649018,C=C(CC[C@@H](C)[C@H]1CC[C@H]2C3=C(C(=O)C[C@]12C)[C@@]1(C)CCC(=O)[C@@H](C)[C@@H]1CC3=O)C(C)C(=O)OC,,CHEMBL1641547,Bioorg Med Chem,CHEMBL1644792,=,=,IC50,nM,600.0,CHEMBL3464,"Nitric oxide synthase, inducible",IC50,uM,0.6,C=C(CC[C@@H](C)[C@H]1CC[C@H]2C3=C(C(=O)C[C@]12C)[C@@]1(C)CCC(=O)[C@@H](C)[C@@H]1CC3=O)C(C)C(=O)OC,NZJIIJSJLBIJDO-RTMVVRFTSA-N,2.7245417387294166,NZJIIJSJLBIJDO,http://www.wikidata.org/entity/Q27138652
,CHEMBL2045194,COc1cc(/C=C/C(=O)c2ccc3c(c2O)C=CC(C)(C)O3)cc(OC)c1OC,,CHEMBL2040708,Eur J Med Chem,CHEMBL2043074,=,=,IC50,nM,6200.0,CHEMBL3464,"Nitric oxide synthase, inducible",IC50,uM,6.2,COc1cc(/C=C/C(=O)c2ccc3c(c2O)C=CC(C)(C)O3)cc(OC)c1OC,OATNGAGGUUMTSY-SOFGYWHQSA-N,1.479074245519797,OATNGAGGUUMTSY,http://www.wikidata.org/entity/Q105188802
359436,CHEMBL3887879,N=C(Nc1cccc(/C=C\c2cccc(NC(=N)c3cccs3)c2)c1)c1cccs1,,CHEMBL3886484,Unknown journal,CHEMBL3978849,=,=,Ki,nM,19400.0,CHEMBL3464,"Nitric oxide synthase, inducible",Ki,nM,19400.0,N=C(Nc1cccc(/C=C\c2cccc(NC(=N)c3cccs3)c2)c1)c1cccs1,OCBKCTHZOMZATQ-QXMHVHEDSA-N,-0.6962105133225232,OCBKCTHZOMZATQ,no_wikidata_match
,CHEMBL3599211,O=c1sc2ccccc2n1CCCCCN1CCN(CCCn2c(=O)sc3ccccc32)CC1,,CHEMBL3596194,Bioorg Med Chem,CHEMBL3597258,=,=,IC50,nM,2550.0,CHEMBL3464,"Nitric oxide synthase, inducible",IC50,uM,2.55,O=c1sc2ccccc2n1CCCCCN1CCN(CCCn2c(=O)sc3ccccc32)CC1,OCWKWGCULJGPEI-UHFFFAOYSA-N,-0.988660268161059,OCWKWGCULJGPEI,no_wikidata_match
,CHEMBL913121,N=C(NCCC[C@H](N)CN(N)CCN)N[N+](=O)[O-],,CHEMBL1147156,J Med Chem,CHEMBL228212,=,=,Ki,nM,37000.0,CHEMBL3464,"Nitric oxide synthase, inducible",Ki,uM,37.0,N=C(NCCC[C@H](N)CN(N)CCN)N[N+](=O)[O-],ODAAZRWLWWTAJR-ZETCQYMHSA-N,0.005414470176422258,ODAAZRWLWWTAJR,no_wikidata_match
,CHEMBL699603,N=C(N)NCCC[C@H](N)C(=O)O,,CHEMBL1145002,J Med Chem,CHEMBL1485,=,=,NO formation,%,50.0,CHEMBL3464,"Nitric oxide synthase, inducible",NO formation,%,50.0,N=C(N)NCCC[C@H](N)C(=O)O,ODKSFYDXXFIFQN-BYPYZUCNSA-N,1.021100457274967,ODKSFYDXXFIFQN,http://www.wikidata.org/entity/Q173670
,CHEMBL1832412,N=C(N)NCCC[C@H](N)C(=O)O,,CHEMBL1828615,Bioorg Med Chem,CHEMBL1485,=,=,Km,nM,9500.0,CHEMBL3464,"Nitric oxide synthase, inducible",Km,uM,9.5,N=C(N)NCCC[C@H](N)C(=O)O,ODKSFYDXXFIFQN-BYPYZUCNSA-N,1.021100457274967,ODKSFYDXXFIFQN,http://www.wikidata.org/entity/Q173670
,CHEMBL1832413,N=C(N)NCCC[C@H](N)C(=O)O,,CHEMBL1828615,Bioorg Med Chem,CHEMBL1485,=,=,Kcat/Km,/s/mM,110.0,CHEMBL3464,"Nitric oxide synthase, inducible",Kcat/Km,/s/mM,110.0,N=C(N)NCCC[C@H](N)C(=O)O,ODKSFYDXXFIFQN-BYPYZUCNSA-N,1.021100457274967,ODKSFYDXXFIFQN,http://www.wikidata.org/entity/Q173670
,CHEMBL4346017,Cc1cc(N)nc2cc(-c3ccc(C[C@H](C)N)cc3)ccc12.Cl.Cl,,CHEMBL4342518,J Med Chem,CHEMBL4472940,=,=,Ki,nM,27500.0,CHEMBL3464,"Nitric oxide synthase, inducible",Ki,uM,27.5,Cc1cc(N)nc2cc(-c3ccc(C[C@H](C)N)cc3)ccc12.Cl.Cl,ODTYJFOVZNVJTB-GXKRWWSZSA-N,-0.18133752839027914,ODTYJFOVZNVJTB,no_wikidata_match
,CHEMBL4041165,Cc1cc(CCNCc2ccc3ccc(N)nc3c2)ccc1C#N,,CHEMBL4038342,J Med Chem,CHEMBL4068062,=,=,Ki,nM,10300.0,CHEMBL3464,"Nitric oxide synthase, inducible",Ki,uM,10.3,Cc1cc(CCNCc2ccc3ccc(N)nc3c2)ccc1C#N,OFELXUWNGBXCPK-UHFFFAOYSA-N,-0.8515839374682543,OFELXUWNGBXCPK,no_wikidata_match
,CHEMBL3130554,Cl.Cl.Nc1ccc2ccc(CNCCc3cccc(F)c3)cc2n1,,CHEMBL3124831,J Med Chem,CHEMBL3216616,=,=,Ki,nM,9140.0,CHEMBL3464,"Nitric oxide synthase, inducible",Ki,uM,9.14,Cl.Cl.Nc1ccc2ccc(CNCCc3cccc(F)c3)cc2n1,OFICYVHZSXPMLS-UHFFFAOYSA-N,-0.9578005602611791,OFICYVHZSXPMLS,no_wikidata_match
,CHEMBL942189,C[C@H]1C(=O)CC[C@@H]2[C@]1(C)CC[C@H]1[C@@]2(C)CC[C@@]2(C)[C@@H]3CC(C)(C)CC[C@]3(C)CC[C@]12C,,CHEMBL1152257,Bioorg Med Chem,CHEMBL485998,>,>,IC50,nM,50000.0,CHEMBL3464,"Nitric oxide synthase, inducible",IC50,uM,50.0,C[C@H]1C(=O)CC[C@@H]2[C@]1(C)CC[C@H]1[C@@]2(C)CC[C@@]2(C)[C@@H]3CC(C)(C)CC[C@]3(C)CC[C@]12C,OFMXGFHWLZPCFL-SVRPQWSVSA-N,2.644112545895336,OFMXGFHWLZPCFL,http://www.wikidata.org/entity/Q15410972
,CHEMBL921238,Cl.N=C(NCCCCCC(=O)N[C@@H]1CN[C@H](C(=O)Nc2ccc(F)cc2)C1)N[N+](=O)[O-],,CHEMBL1143872,Bioorg Med Chem,CHEMBL536092,=,=,IC50,nM,87000.0,CHEMBL3464,"Nitric oxide synthase, inducible",IC50,uM,87.0,Cl.N=C(NCCCCCC(=O)N[C@@H]1CN[C@H](C(=O)Nc2ccc(F)cc2)C1)N[N+](=O)[O-],OFXZQGHFGVIWGR-YYLIZZNMSA-N,-0.9211509635766133,OFXZQGHFGVIWGR,no_wikidata_match
,CHEMBL1918240,O=C(O)[C@@H]1Cc2c([nH]c3ccccc23)CN1S(=O)(=O)c1ccc(Br)cc1,,CHEMBL1914395,Bioorg Med Chem,CHEMBL1915179,=,=,Survival,%,80.6,CHEMBL3464,"Nitric oxide synthase, inducible",Survival,%,80.6,O=C(O)[C@@H]1Cc2c([nH]c3ccccc23)CN1S(=O)(=O)c1ccc(Br)cc1,OGEDXWBIXQKGHZ-KRWDZBQOSA-N,-0.8455597258978228,OGEDXWBIXQKGHZ,no_wikidata_match
,CHEMBL1918241,O=C(O)[C@@H]1Cc2c([nH]c3ccccc23)CN1S(=O)(=O)c1ccc(Br)cc1,,CHEMBL1914395,Bioorg Med Chem,CHEMBL1915179,=,=,IC50,nM,49700.0,CHEMBL3464,"Nitric oxide synthase, inducible",IC50,uM,49.7,O=C(O)[C@@H]1Cc2c([nH]c3ccccc23)CN1S(=O)(=O)c1ccc(Br)cc1,OGEDXWBIXQKGHZ-KRWDZBQOSA-N,-0.8455597258978228,OGEDXWBIXQKGHZ,no_wikidata_match
,CHEMBL1918239,O=C(O)[C@@H]1Cc2c([nH]c3ccccc23)CN1S(=O)(=O)c1ccc(Br)cc1,,CHEMBL1914395,Bioorg Med Chem,CHEMBL1915179,=,=,Inhibition,%,50.0,CHEMBL3464,"Nitric oxide synthase, inducible",INH,%,50.0,O=C(O)[C@@H]1Cc2c([nH]c3ccccc23)CN1S(=O)(=O)c1ccc(Br)cc1,OGEDXWBIXQKGHZ-KRWDZBQOSA-N,-0.8455597258978228,OGEDXWBIXQKGHZ,no_wikidata_match
,CHEMBL1918240,O=C(O)[C@H]1Cc2c([nH]c3ccccc23)CN1S(=O)(=O)c1ccc(Br)cc1,,CHEMBL1914395,Bioorg Med Chem,CHEMBL1915391,=,=,Survival,%,102.6,CHEMBL3464,"Nitric oxide synthase, inducible",Survival,%,102.6,O=C(O)[C@H]1Cc2c([nH]c3ccccc23)CN1S(=O)(=O)c1ccc(Br)cc1,OGEDXWBIXQKGHZ-QGZVFWFLSA-N,-0.8455597258978228,OGEDXWBIXQKGHZ,no_wikidata_match
,CHEMBL1918241,O=C(O)[C@H]1Cc2c([nH]c3ccccc23)CN1S(=O)(=O)c1ccc(Br)cc1,,CHEMBL1914395,Bioorg Med Chem,CHEMBL1915391,=,=,IC50,nM,46100.0,CHEMBL3464,"Nitric oxide synthase, inducible",IC50,uM,46.1,O=C(O)[C@H]1Cc2c([nH]c3ccccc23)CN1S(=O)(=O)c1ccc(Br)cc1,OGEDXWBIXQKGHZ-QGZVFWFLSA-N,-0.8455597258978228,OGEDXWBIXQKGHZ,no_wikidata_match
,CHEMBL1918239,O=C(O)[C@H]1Cc2c([nH]c3ccccc23)CN1S(=O)(=O)c1ccc(Br)cc1,,CHEMBL1914395,Bioorg Med Chem,CHEMBL1915391,=,=,Inhibition,%,56.2,CHEMBL3464,"Nitric oxide synthase, inducible",INH,%,56.2,O=C(O)[C@H]1Cc2c([nH]c3ccccc23)CN1S(=O)(=O)c1ccc(Br)cc1,OGEDXWBIXQKGHZ-QGZVFWFLSA-N,-0.8455597258978228,OGEDXWBIXQKGHZ,no_wikidata_match
,CHEMBL1225415,Cc1cc(N)nc(C[C@@H]2CNC[C@@H]2OCc2ccc(-c3ccc(F)c(Cl)c3)cc2)c1,,CHEMBL1221276,Bioorg Med Chem,CHEMBL1222747,=,=,Ki,nM,50000.0,CHEMBL3464,"Nitric oxide synthase, inducible",Ki,uM,50.0,Cc1cc(N)nc(C[C@@H]2CNC[C@@H]2OCc2ccc(-c3ccc(F)c(Cl)c3)cc2)c1,OGQBSGICCCNZFV-XXBNENTESA-N,-0.5042920443893198,OGQBSGICCCNZFV,no_wikidata_match
,CHEMBL903950,N=C(NCCC[C@H](N)C(=O)NC1CCNCC1)N[N+](=O)[O-],Outside typical range,CHEMBL1142908,Bioorg Med Chem,CHEMBL226447,=,=,Ki,nM,202000.0,CHEMBL3464,"Nitric oxide synthase, inducible",Ki,uM,202.0,N=C(NCCC[C@H](N)C(=O)NC1CCNCC1)N[N+](=O)[O-],OHSLALLRTGBYED-VIFPVBQESA-N,-0.03385555734201901,OHSLALLRTGBYED,no_wikidata_match
,CHEMBL4153940,CC(=N)NCc1cccc(CNC(=O)[C@@H](N)Cc2c[nH]c3ccccc23)c1.Cl.Cl,,CHEMBL4152230,Eur J Med Chem,CHEMBL4171523,>,>,IC50,nM,10000.0,CHEMBL3464,"Nitric oxide synthase, inducible",IC50,uM,10.0,CC(=N)NCc1cccc(CNC(=O)[C@@H](N)Cc2c[nH]c3ccccc23)c1.Cl.Cl,OIHQKQVRKYAODZ-TXEPZDRESA-N,-0.012363848230587258,OIHQKQVRKYAODZ,no_wikidata_match
,CHEMBL1104147,Cc1cc(N)nc(CC2CNCC2OCCNCCOc2cccc(F)c2)c1,,CHEMBL1154816,Bioorg Med Chem Lett,CHEMBL1087746,=,=,Ki,nM,18000.0,CHEMBL3464,"Nitric oxide synthase, inducible",Ki,uM,18.0,Cc1cc(N)nc(CC2CNCC2OCCNCCOc2cccc(F)c2)c1,OIQGPVIYDCPJQQ-UHFFFAOYSA-N,-0.6378268308252715,OIQGPVIYDCPJQQ,no_wikidata_match
,CHEMBL699603,CC(C)NC(=N)NO,,CHEMBL1145002,J Med Chem,CHEMBL72434,=,=,NO formation,%,15.0,CHEMBL3464,"Nitric oxide synthase, inducible",NO formation,%,15.0,CC(C)NC(=N)NO,OITVEDMMUMUWTL-UHFFFAOYSA-N,0.22029299565647506,OITVEDMMUMUWTL,http://www.wikidata.org/entity/Q27093206
,CHEMBL699692,COc1cc(OC)c(/C=C/C(=O)c2ccc(F)cc2)c(OC)c1,,CHEMBL1135187,Bioorg Med Chem Lett,CHEMBL293718,=,=,Inhibition,%,63.9,CHEMBL3464,"Nitric oxide synthase, inducible",Inhibition,%,63.9,COc1cc(OC)c(/C=C/C(=O)c2ccc(F)cc2)c(OC)c1,OJHYANRTZZNWTR-CMDGGOBGSA-N,-0.33754211184541294,OJHYANRTZZNWTR,no_wikidata_match
,CHEMBL1649018,C=C(C)C#Cc1c(C)c(OC)c(OC)c2c1OCO2,,CHEMBL1641547,Bioorg Med Chem,CHEMBL1644787,=,=,IC50,nM,12100.0,CHEMBL3464,"Nitric oxide synthase, inducible",IC50,uM,12.1,C=C(C)C#Cc1c(C)c(OC)c(OC)c2c1OCO2,OJOWAFWCUHHNHF-UHFFFAOYSA-N,1.2715285158314897,OJOWAFWCUHHNHF,http://www.wikidata.org/entity/Q75065133
,CHEMBL1056359,CC1=CC2=NCC(C(=O)c3ccc(Cl)cc3)CN2C=C1.[O-][Cl+3]([O-])([O-])O,,CHEMBL1152488,Eur J Med Chem,CHEMBL539667,=,=,Activity,%,28.0,CHEMBL3464,"Nitric oxide synthase, inducible",Activity,%,28.0,CC1=CC2=NCC(C(=O)c3ccc(Cl)cc3)CN2C=C1.[O-][Cl+3]([O-])([O-])O,OLCMLEPHUHMBIE-UHFFFAOYSA-N,-0.31909017644263593,OLCMLEPHUHMBIE,no_wikidata_match
,CHEMBL3374896,N=C(Nc1cccc(OC[C@@H]2C[C@@H](Oc3cccc(NC(=N)c4cccs4)c3)CN2)c1)c1cccs1,,CHEMBL3351383,Bioorg Med Chem Lett,CHEMBL3327298,=,=,Ki,nM,2420.0,CHEMBL3464,"Nitric oxide synthase, inducible",Ki,uM,2.42,N=C(Nc1cccc(OC[C@@H]2C[C@@H](Oc3cccc(NC(=N)c4cccs4)c3)CN2)c1)c1cccs1,OMTDKFRJBBYDDT-NZQKXSOJSA-N,-0.4856741185664137,OMTDKFRJBBYDDT,no_wikidata_match
,CHEMBL699687,CC(=N)NCCCC[C@@H](N)C(=O)O,Outside typical range,CHEMBL1127403,J Med Chem,CHEMBL340800,=,=,IC50,nM,336000.0,CHEMBL3464,"Nitric oxide synthase, inducible",IC50,uM,336.0,CC(=N)NCCCC[C@@H](N)C(=O)O,ONYFNWIHJBLQKE-SSDOTTSWSA-N,1.194843523141831,ONYFNWIHJBLQKE,http://www.wikidata.org/entity/Q27087931
,CHEMBL754797,CC(=N)NCCCC[C@H](N)C(=O)O,,CHEMBL1132876,Bioorg Med Chem Lett,CHEMBL7889,=,=,Ki,nM,2160.0,CHEMBL3464,"Nitric oxide synthase, inducible",Ki,uM,2.16,CC(=N)NCCCC[C@H](N)C(=O)O,ONYFNWIHJBLQKE-ZETCQYMHSA-N,1.194843523141831,ONYFNWIHJBLQKE,http://www.wikidata.org/entity/Q27132940
,CHEMBL754648,CC(=N)NCCCC[C@H](N)C(=O)O,,CHEMBL1132876,Bioorg Med Chem Lett,CHEMBL7889,=,=,kinact,min-1,0.35,CHEMBL3464,"Nitric oxide synthase, inducible",kinact,min-1,0.35,CC(=N)NCCCC[C@H](N)C(=O)O,ONYFNWIHJBLQKE-ZETCQYMHSA-N,1.194843523141831,ONYFNWIHJBLQKE,http://www.wikidata.org/entity/Q27132940
,CHEMBL699687,CC(=N)NCCCC[C@H](N)C(=O)O,,CHEMBL1127403,J Med Chem,CHEMBL7889,=,=,IC50,nM,3300.0,CHEMBL3464,"Nitric oxide synthase, inducible",IC50,uM,3.3,CC(=N)NCCCC[C@H](N)C(=O)O,ONYFNWIHJBLQKE-ZETCQYMHSA-N,1.194843523141831,ONYFNWIHJBLQKE,http://www.wikidata.org/entity/Q27132940
,CHEMBL1285558,Cc1cc(N)nc(C[C@H]2CNC[C@@H]2NCCNCCc2ccccc2)c1,,CHEMBL1275378,J Med Chem,CHEMBL1277786,=,=,Ki,nM,88.0,CHEMBL3464,"Nitric oxide synthase, inducible",Ki,uM,0.088,Cc1cc(N)nc(C[C@H]2CNC[C@@H]2NCCNCCc2ccccc2)c1,OOOHDCHGOXCPHM-ICSRJNTNSA-N,-0.1861239973466654,OOOHDCHGOXCPHM,no_wikidata_match
,CHEMBL4153940,CC(=N)NCc1cccc(CNC(=O)[C@@H](N)Cc2ccc(O)cc2)c1.Cl.Cl,,CHEMBL4152230,Eur J Med Chem,CHEMBL4163633,>,>,IC50,nM,10000.0,CHEMBL3464,"Nitric oxide synthase, inducible",IC50,uM,10.0,CC(=N)NCc1cccc(CNC(=O)[C@@H](N)Cc2ccc(O)cc2)c1.Cl.Cl,OOQNOBCRTYFLII-NTEVMMBTSA-N,0.21461589289567046,OOQNOBCRTYFLII,no_wikidata_match
,CHEMBL942189,CC[C@H](CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3C[C@@H](O)C4=C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)C,,CHEMBL1152257,Bioorg Med Chem,CHEMBL487767,>,>,IC50,nM,50000.0,CHEMBL3464,"Nitric oxide synthase, inducible",IC50,uM,50.0,CC[C@H](CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3C[C@@H](O)C4=C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)C,OOUCIUZOGLWLAN-NDDUEHJASA-N,2.8365356852883554,OOUCIUZOGLWLAN,http://www.wikidata.org/entity/Q105195597
,CHEMBL3858690,C=C(C)[C@@]1(O)[C@@H]2OC3(c4ccccc4)O[C@H]1[C@@H](C)[C@@]1(O3)[C@H]2[C@H](O)[C@@](C)(OC(=O)c2ccccc2)[C@@H](OC(C)=O)[C@@]2(O)[C@H]1C[C@H](C)[C@@H]2O,,CHEMBL3856242,Bioorg Med Chem Lett,CHEMBL3912438,>,>,IC50,nM,30000.0,CHEMBL3464,"Nitric oxide synthase, inducible",IC50,uM,30.0,C=C(C)[C@@]1(O)[C@@H]2OC3(c4ccccc4)O[C@H]1[C@@H](C)[C@@]1(O3)[C@H]2[C@H](O)[C@@](C)(OC(=O)c2ccccc2)[C@@H](OC(C)=O)[C@@]2(O)[C@H]1C[C@H](C)[C@@H]2O,OPJSETLEPOTHPU-CUGSBJROSA-N,1.9509530804776851,OPJSETLEPOTHPU,no_wikidata_match
,CHEMBL2344057,Cc1cc(N)nc(C[C@@H]2CNC[C@@H]2OCCN[C@H]2C[C@@H]2c2cccc(F)c2)c1,,CHEMBL2331549,Bioorg Med Chem,CHEMBL2332793,=,=,Ki,nM,10200.0,CHEMBL3464,"Nitric oxide synthase, inducible",Ki,uM,10.2,Cc1cc(N)nc(C[C@@H]2CNC[C@@H]2OCCN[C@H]2C[C@@H]2c2cccc(F)c2)c1,OPKCBCPSRYBLIJ-DBOLQNLKSA-N,-0.5072517895163037,OPKCBCPSRYBLIJ,http://www.wikidata.org/entity/Q27467688
,CHEMBL2344057,Cc1cc(N)nc(C[C@@H]2CNC[C@@H]2OCCNC2CC2c2cccc(F)c2)c1,,CHEMBL2331549,Bioorg Med Chem,CHEMBL2332794,=,=,Ki,nM,16000.0,CHEMBL3464,"Nitric oxide synthase, inducible",Ki,uM,16.0,Cc1cc(N)nc(C[C@@H]2CNC[C@@H]2OCCNC2CC2c2cccc(F)c2)c1,OPKCBCPSRYBLIJ-JPXCIIHESA-N,-0.5072517895163037,OPKCBCPSRYBLIJ,no_wikidata_match
,CHEMBL2013393,COc1c(O)cc2oc(-c3ccc([N+](=O)[O-])cc3)cc(=O)c2c1O,,CHEMBL2010724,Bioorg Med Chem Lett,CHEMBL2013188,=,=,Inhibition,%,45.7,CHEMBL3464,"Nitric oxide synthase, inducible",INH,%,45.7,COc1c(O)cc2oc(-c3ccc([N+](=O)[O-])cc3)cc(=O)c2c1O,OQNBJPXPXUUCPJ-UHFFFAOYSA-N,0.7490813271368292,OQNBJPXPXUUCPJ,no_wikidata_match
,CHEMBL2013394,COc1c(O)cc2oc(-c3ccc([N+](=O)[O-])cc3)cc(=O)c2c1O,,CHEMBL2010724,Bioorg Med Chem Lett,CHEMBL2013188,=,=,IC50,nM,4730.0,CHEMBL3464,"Nitric oxide synthase, inducible",IC50,uM,4.73,COc1c(O)cc2oc(-c3ccc([N+](=O)[O-])cc3)cc(=O)c2c1O,OQNBJPXPXUUCPJ-UHFFFAOYSA-N,0.7490813271368292,OQNBJPXPXUUCPJ,no_wikidata_match
,CHEMBL2013393,COc1c(O)cc2oc(-c3ccc(Cl)c(Cl)c3)cc(=O)c2c1O,,CHEMBL2010724,Bioorg Med Chem Lett,CHEMBL2013194,=,=,Inhibition,%,13.1,CHEMBL3464,"Nitric oxide synthase, inducible",INH,%,13.1,COc1c(O)cc2oc(-c3ccc(Cl)c(Cl)c3)cc(=O)c2c1O,OQZWXHOVWRHBCY-UHFFFAOYSA-N,0.8547367284370826,OQZWXHOVWRHBCY,no_wikidata_match
,CHEMBL3599211,O=c1oc2ccccc2n1CCCCCCN1CCN(CCCCn2c(=O)oc3ccccc32)CC1,,CHEMBL3596194,Bioorg Med Chem,CHEMBL3597263,=,=,IC50,nM,1770.0,CHEMBL3464,"Nitric oxide synthase, inducible",IC50,uM,1.77,O=c1oc2ccccc2n1CCCCCCN1CCN(CCCCn2c(=O)oc3ccccc32)CC1,ORUBIRMKJHZHDH-UHFFFAOYSA-N,-0.7726537085576946,ORUBIRMKJHZHDH,no_wikidata_match
,CHEMBL3579718,C#CC1(C#C)C=CC(=O)C(C#N)=C1,,CHEMBL3576826,J Med Chem,CHEMBL3577125,=,=,IC50,nM,210.0,CHEMBL3464,"Nitric oxide synthase, inducible",IC50,nM,210.0,C#CC1(C#C)C=CC(=O)C(C#N)=C1,OSAKXIAFCPXTGN-UHFFFAOYSA-N,0.5119382065595384,OSAKXIAFCPXTGN,no_wikidata_match
,CHEMBL1664436,CC(=O)C1CCCC1=O,,CHEMBL1649420,J Med Chem,CHEMBL305069,=,=,Inhibition,%,29.0,CHEMBL3464,"Nitric oxide synthase, inducible",INH,%,29.0,CC(=O)C1CCCC1=O,OSWDNIFICGLKEE-UHFFFAOYSA-N,0.5773490205506999,OSWDNIFICGLKEE,http://www.wikidata.org/entity/Q82854405
,CHEMBL921238,Cc1ccccc1NC(=O)[C@@H]1C[C@H](NC(=O)CCCCCNC(=N)N[N+](=O)[O-])CN1.Cl,Outside typical range,CHEMBL1143872,Bioorg Med Chem,CHEMBL537915,=,=,IC50,nM,119000.0,CHEMBL3464,"Nitric oxide synthase, inducible",IC50,uM,119.0,Cc1ccccc1NC(=O)[C@@H]1C[C@H](NC(=O)CCCCCNC(=N)N[N+](=O)[O-])CN1.Cl,OUPIIHIYKFVYHE-DMLYUBSXSA-N,-0.8369533935928002,OUPIIHIYKFVYHE,no_wikidata_match
,CHEMBL1056371,CC1=CC=CC2=NCC(C(=O)c3ccc(C)cc3)CN12.[O-][Cl+3]([O-])([O-])O,,CHEMBL1152488,Eur J Med Chem,CHEMBL550045,=,=,Activity,%,400.0,CHEMBL3464,"Nitric oxide synthase, inducible",Activity,%,400.0,CC1=CC=CC2=NCC(C(=O)c3ccc(C)cc3)CN12.[O-][Cl+3]([O-])([O-])O,OVYPGMNOGVFUHS-UHFFFAOYSA-N,-0.3550916587106361,OVYPGMNOGVFUHS,no_wikidata_match
,CHEMBL1056369,CC1=CC=CC2=NCC(C(=O)c3ccc(C)cc3)CN12.[O-][Cl+3]([O-])([O-])O,,CHEMBL1152488,Eur J Med Chem,CHEMBL550045,=,=,Activity,%,94.0,CHEMBL3464,"Nitric oxide synthase, inducible",Activity,%,94.0,CC1=CC=CC2=NCC(C(=O)c3ccc(C)cc3)CN12.[O-][Cl+3]([O-])([O-])O,OVYPGMNOGVFUHS-UHFFFAOYSA-N,-0.3550916587106361,OVYPGMNOGVFUHS,no_wikidata_match
,CHEMBL1056365,CC1=CC=CC2=NCC(C(=O)c3ccc(C)cc3)CN12.[O-][Cl+3]([O-])([O-])O,,CHEMBL1152488,Eur J Med Chem,CHEMBL550045,=,=,Activity,%,66.0,CHEMBL3464,"Nitric oxide synthase, inducible",Activity,%,66.0,CC1=CC=CC2=NCC(C(=O)c3ccc(C)cc3)CN12.[O-][Cl+3]([O-])([O-])O,OVYPGMNOGVFUHS-UHFFFAOYSA-N,-0.3550916587106361,OVYPGMNOGVFUHS,no_wikidata_match
,CHEMBL1056359,CC1=CC=CC2=NCC(C(=O)c3ccc(C)cc3)CN12.[O-][Cl+3]([O-])([O-])O,,CHEMBL1152488,Eur J Med Chem,CHEMBL550045,=,=,Activity,%,99.0,CHEMBL3464,"Nitric oxide synthase, inducible",Activity,%,99.0,CC1=CC=CC2=NCC(C(=O)c3ccc(C)cc3)CN12.[O-][Cl+3]([O-])([O-])O,OVYPGMNOGVFUHS-UHFFFAOYSA-N,-0.3550916587106361,OVYPGMNOGVFUHS,no_wikidata_match
,CHEMBL1056374,CC1=CC=CC2=NCC(C(=O)c3ccc(C)cc3)CN12.[O-][Cl+3]([O-])([O-])O,,CHEMBL1152488,Eur J Med Chem,CHEMBL550045,=,=,Inhibition,%,72.0,CHEMBL3464,"Nitric oxide synthase, inducible",INH,%,72.0,CC1=CC=CC2=NCC(C(=O)c3ccc(C)cc3)CN12.[O-][Cl+3]([O-])([O-])O,OVYPGMNOGVFUHS-UHFFFAOYSA-N,-0.3550916587106361,OVYPGMNOGVFUHS,no_wikidata_match
,CHEMBL699600,N/C(=N\CCC[C@H](N)CNCc1ccccn1)N[N+](=O)[O-],Outside typical range,CHEMBL1136776,J Med Chem,CHEMBL45119,=,=,Ki,nM,154000.0,CHEMBL3464,"Nitric oxide synthase, inducible",Ki,uM,154.0,N/C(=N\CCC[C@H](N)CNCc1ccccn1)N[N+](=O)[O-],OYECHSSBZMLDNG-JTQLQIEISA-N,-0.703949171239738,OYECHSSBZMLDNG,no_wikidata_match
,CHEMBL1918240,C=CCOC(=O)N1Cc2[nH]c3ccccc3c2C[C@H]1C(=O)O,,CHEMBL1914395,Bioorg Med Chem,CHEMBL1915175,=,=,Survival,%,134.9,CHEMBL3464,"Nitric oxide synthase, inducible",Survival,%,134.9,C=CCOC(=O)N1Cc2[nH]c3ccccc3c2C[C@H]1C(=O)O,OYECJOXIHLYZQR-AWEZNQCLSA-N,-0.1877547895881908,OYECJOXIHLYZQR,no_wikidata_match
