activity_comment,assay_chembl_id,canonical_smiles,data_validity_comment,document_chembl_id,document_journal,molecule_chembl_id,relation,standard_relation,standard_type,standard_units,standard_value,target_chembl_id,target_pref_name,type,units,value,isomeric_smiles,inchikey,np_score,short_inchikey,wikidata_id
,CHEMBL848735,CCCCc1cc(C)cc(N)n1,,CHEMBL1133138,Bioorg Med Chem Lett,CHEMBL292507,=,=,Selectivity,,2.7,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Selectivity,,2.7,CCCCc1cc(C)cc(N)n1,VXEVTWMFMKSFLP-UHFFFAOYSA-N,-0.3905726266859834,VXEVTWMFMKSFLP,no_wikidata_match
,CHEMBL848737,CCCCc1cc(C)cc(N)n1,,CHEMBL1133138,Bioorg Med Chem Lett,CHEMBL292507,<,<,Selectivity,,2.2,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Selectivity,,2.2,CCCCc1cc(C)cc(N)n1,VXEVTWMFMKSFLP-UHFFFAOYSA-N,-0.3905726266859834,VXEVTWMFMKSFLP,no_wikidata_match
,CHEMBL5117111,Cc1cc(N)nc(CCCN2CC(F)(F)C2)c1,,CHEMBL5113456,Bioorg Med Chem,CHEMBL5204779,=,=,Ratio Ki,,29.0,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Ratio Ki,,29.0,Cc1cc(N)nc(CCCN2CC(F)(F)C2)c1,VXUPTLRCBSMECG-UHFFFAOYSA-N,-0.6940418731062824,VXUPTLRCBSMECG,no_wikidata_match
,CHEMBL848735,Cc1cnc(N)cc1C,,CHEMBL1133138,Bioorg Med Chem Lett,CHEMBL293022,=,=,Selectivity,,0.7,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Selectivity,,0.7,Cc1cnc(N)cc1C,VYQFIVPHBLAONR-UHFFFAOYSA-N,-0.014818233256288948,VYQFIVPHBLAONR,http://www.wikidata.org/entity/Q82345614
,CHEMBL848737,Cc1cnc(N)cc1C,,CHEMBL1133138,Bioorg Med Chem Lett,CHEMBL293022,=,=,Selectivity,,0.4,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Selectivity,,0.4,Cc1cnc(N)cc1C,VYQFIVPHBLAONR-UHFFFAOYSA-N,-0.014818233256288948,VYQFIVPHBLAONR,http://www.wikidata.org/entity/Q82345614
,CHEMBL840777,CC(=N)NCc1cccc(CN)c1.Cl.Cl,,CHEMBL1131040,J Med Chem,CHEMBL544788,=,=,Selectivity,,0.1,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Selectivity,,0.1,CC(=N)NCc1cccc(CN)c1.Cl.Cl,WDJHSQZCZGPGAA-UHFFFAOYSA-N,-0.049156654472426675,WDJHSQZCZGPGAA,no_wikidata_match
,CHEMBL831308,C[C@@H]1CC(N)=N[C@@H]2CCCC[C@H]12,,CHEMBL1143520,Bioorg Med Chem Lett,CHEMBL191675,=,=,Selectivity,,2.4,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Selectivity,,2.4,C[C@@H]1CC(N)=N[C@@H]2CCCC[C@H]12,WFMGCLWNKZKHCB-IWSPIJDZSA-N,0.7516358715952581,WFMGCLWNKZKHCB,no_wikidata_match
,CHEMBL831308,C[C@@H]1CC(N)=N[C@H]2CCCC[C@@H]12,,CHEMBL1143520,Bioorg Med Chem Lett,CHEMBL365804,=,=,Selectivity,,5.0,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Selectivity,,5.0,C[C@@H]1CC(N)=N[C@H]2CCCC[C@@H]12,WFMGCLWNKZKHCB-VGMNWLOBSA-N,0.7516358715952581,WFMGCLWNKZKHCB,no_wikidata_match
,CHEMBL847293,Cl.NC1=NC(Cc2ccccc2)C(C(F)(F)F)C1,,CHEMBL1131100,J Med Chem,CHEMBL553678,=,=,Ratio,,0.5,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Ratio,,0.5,Cl.NC1=NC(Cc2ccccc2)C(C(F)(F)F)C1,WHXRIXUDOSLVSA-UHFFFAOYSA-N,-0.17705206162476664,WHXRIXUDOSLVSA,no_wikidata_match
,CHEMBL847293,Cl.NC1=NC(Cc2ccccc2)C(C(F)(F)F)C1,,CHEMBL1131100,J Med Chem,CHEMBL553678,=,=,Ratio,,0.5,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Ratio,,0.5,Cl.NC1=NC(Cc2ccccc2)C(C(F)(F)F)C1,WHXRIXUDOSLVSA-UHFFFAOYSA-N,-0.17705206162476664,WHXRIXUDOSLVSA,no_wikidata_match
,CHEMBL832387,CCC1CC(C)C(N)=N1,,CHEMBL1137191,Bioorg Med Chem Lett,CHEMBL185585,=,=,Ratio,uM,0.1,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Ratio,uM,0.1,CCC1CC(C)C(N)=N1,WPWKHPKZOKESJR-UHFFFAOYSA-N,0.49742045470973334,WPWKHPKZOKESJR,no_wikidata_match
,CHEMBL848735,CCc1c(C)ccnc1N,,CHEMBL1133138,Bioorg Med Chem Lett,CHEMBL292981,=,=,Selectivity,,1.2,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Selectivity,,1.2,CCc1c(C)ccnc1N,WQNNIEFJPGELIO-UHFFFAOYSA-N,-0.12463025252304001,WQNNIEFJPGELIO,no_wikidata_match
,CHEMBL851343,NC1=Nc2cc([N+](=O)[O-])ccc2[C@H]2CCC[C@@H]12,,CHEMBL1135323,Bioorg Med Chem Lett,CHEMBL83397,=,=,Ratio,,8.0,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Ratio,,8.0,NC1=Nc2cc([N+](=O)[O-])ccc2[C@H]2CCC[C@@H]12,WQTRMDXJCJBMSG-PSASIEDQSA-N,-0.4339306561461648,WQTRMDXJCJBMSG,no_wikidata_match
,CHEMBL832387,CCCC1CN=C(N)C1,,CHEMBL1137191,Bioorg Med Chem Lett,CHEMBL361909,=,=,Ratio,uM,1.4,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Ratio,uM,1.4,CCCC1CN=C(N)C1,WSOMLXPJARKHAD-UHFFFAOYSA-N,0.42759888558936676,WSOMLXPJARKHAD,no_wikidata_match
,CHEMBL5046509,CC[C@H](C)[C@H](NC(=O)/C=C/c1ccc(F)cc1)C(=O)OC,,CHEMBL5046219,J Med Chem,CHEMBL5093141,=,=,Ratio IC50,,48.0,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Ratio IC50,,48.0,CC[C@H](C)[C@H](NC(=O)/C=C/c1ccc(F)cc1)C(=O)OC,XAXBNJJTIITAMV-HSSPRWGWSA-N,-0.38870436247429996,XAXBNJJTIITAMV,no_wikidata_match
,CHEMBL834177,Nc1nc(O)c2c(n1)NCC1COC(=O)N21,,CHEMBL1140327,J Med Chem,CHEMBL101885,=,=,Selectivity,,1.68,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Selectivity,,1.68,Nc1nc(O)c2c(n1)NCC1COC(=O)N21,XAZOBOCYEGBXHD-UHFFFAOYSA-N,0.06540865798446885,XAZOBOCYEGBXHD,no_wikidata_match
,CHEMBL1763068,CNCC[C@@H](Oc1cc(Cl)ccc1C#N)c1ccccc1.Cl,,CHEMBL1759901,Bioorg Med Chem Lett,CHEMBL1762472,=,=,Ratio IC50,,140.0,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Ratio IC50,,140.0,CNCC[C@@H](Oc1cc(Cl)ccc1C#N)c1ccccc1.Cl,XFORHSSANNSJHD-PKLMIRHRSA-N,-0.6657750615946226,XFORHSSANNSJHD,no_wikidata_match
,CHEMBL840777,Br.CC(=N)Nc1ccc(O)cc1,,CHEMBL1131040,J Med Chem,CHEMBL542912,<,<,Selectivity,,0.3,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Selectivity,,0.3,Br.CC(=N)Nc1ccc(O)cc1,XGBDVLCHOXGJKL-UHFFFAOYSA-N,0.06365051603600831,XGBDVLCHOXGJKL,no_wikidata_match
,CHEMBL840781,NCCc1cccc(NC[C@@H](N)CCC/N=C(\N)N[N+](=O)[O-])c1,,CHEMBL1145940,J Med Chem,CHEMBL45132,=,=,Selectivity,,118.0,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Selectivity,,118.0,NCCc1cccc(NC[C@@H](N)CCC/N=C(\N)N[N+](=O)[O-])c1,XKEXJCQCLMJQEB-LBPRGKRZSA-N,0.13494623673419573,XKEXJCQCLMJQEB,no_wikidata_match
,CHEMBL1763068,CNCC[C@@H](Oc1cc(C(F)(F)F)ccc1C#N)c1ccccc1.Cl,,CHEMBL1759901,Bioorg Med Chem Lett,CHEMBL1762475,=,=,Ratio IC50,,5.0,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Ratio IC50,,5.0,CNCC[C@@H](Oc1cc(C(F)(F)F)ccc1C#N)c1ccccc1.Cl,XKEZEUVEUQSKDY-PKLMIRHRSA-N,-0.6831343990081238,XKEZEUVEUQSKDY,no_wikidata_match
,CHEMBL840777,Br.CC(=N)Nc1ccccc1,,CHEMBL1131040,J Med Chem,CHEMBL553453,>,>,Selectivity,,8.0,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Selectivity,,8.0,Br.CC(=N)Nc1ccccc1,XKUVRYFGHVXSML-UHFFFAOYSA-N,-0.5037577416873545,XKUVRYFGHVXSML,no_wikidata_match
,CHEMBL840777,Br.Br.CC(=N)NCc1ccc(NC(C)=N)cc1,,CHEMBL1131040,J Med Chem,CHEMBL545025,=,=,Selectivity,,5.4,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Selectivity,,5.4,Br.Br.CC(=N)NCc1ccc(NC(C)=N)cc1,XQZFTLYUQGEYRI-UHFFFAOYSA-N,-0.3902678711445235,XQZFTLYUQGEYRI,no_wikidata_match
,CHEMBL845032,CC1(C)CCN=C(N)C1,,CHEMBL1131208,J Med Chem,CHEMBL6643,=,=,Selectivity,,2.0,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Selectivity,,2.0,CC1(C)CCN=C(N)C1,XVBNDSQIBBHCMM-UHFFFAOYSA-N,1.0333010895257333,XVBNDSQIBBHCMM,no_wikidata_match
,CHEMBL848735,Cc1cc(N)nc(CCC(C)C)c1,,CHEMBL1133138,Bioorg Med Chem Lett,CHEMBL60372,=,=,Selectivity,,25.0,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Selectivity,,25.0,Cc1cc(N)nc(CCC(C)C)c1,XWMPQKWNGHSDPV-UHFFFAOYSA-N,-0.2216204718479307,XWMPQKWNGHSDPV,no_wikidata_match
,CHEMBL848737,Cc1cc(N)nc(CCC(C)C)c1,,CHEMBL1133138,Bioorg Med Chem Lett,CHEMBL60372,=,=,Selectivity,,6.7,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Selectivity,,6.7,Cc1cc(N)nc(CCC(C)C)c1,XWMPQKWNGHSDPV-UHFFFAOYSA-N,-0.2216204718479307,XWMPQKWNGHSDPV,no_wikidata_match
,CHEMBL840182,N/C(=N\CCC[C@H](NC(=O)[C@@H](N)Cc1ccccc1)C(=O)O)N[N+](=O)[O-],,CHEMBL1130132,J Med Chem,CHEMBL95147,=,=,Selectivity,,0.66,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Selectivity,,0.66,N/C(=N\CCC[C@H](NC(=O)[C@@H](N)Cc1ccccc1)C(=O)O)N[N+](=O)[O-],XXKULJNZGSAAEW-RYUDHWBXSA-N,0.30809211183807694,XXKULJNZGSAAEW,no_wikidata_match
,CHEMBL840182,N/C(=N\CCC[C@@H](NC(=O)[C@H](N)Cc1ccccc1)C(=O)O)N[N+](=O)[O-],,CHEMBL1130132,J Med Chem,CHEMBL94723,=,=,Selectivity,,800.0,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Selectivity,,800.0,N/C(=N\CCC[C@@H](NC(=O)[C@H](N)Cc1ccccc1)C(=O)O)N[N+](=O)[O-],XXKULJNZGSAAEW-VXGBXAGGSA-N,0.30809211183807694,XXKULJNZGSAAEW,no_wikidata_match
,CHEMBL840781,N/C(=N\CCC[C@@H](NC(=O)[C@H](N)Cc1ccccc1)C(=O)O)N[N+](=O)[O-],,CHEMBL1145940,J Med Chem,CHEMBL94723,=,=,Selectivity,,800.0,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Selectivity,,800.0,N/C(=N\CCC[C@@H](NC(=O)[C@H](N)Cc1ccccc1)C(=O)O)N[N+](=O)[O-],XXKULJNZGSAAEW-VXGBXAGGSA-N,0.30809211183807694,XXKULJNZGSAAEW,no_wikidata_match
,CHEMBL832387,CCC1CN=C(N)C1,,CHEMBL1137191,Bioorg Med Chem Lett,CHEMBL360616,=,=,Ratio,uM,4.8,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Ratio,uM,4.8,CCC1CN=C(N)C1,YDJLYZDTIUKJQI-UHFFFAOYSA-N,0.37414182282678754,YDJLYZDTIUKJQI,no_wikidata_match
,CHEMBL847293,CC1CC(N)=NC1Cc1ccccc1.Cl,,CHEMBL1131100,J Med Chem,CHEMBL552936,=,=,Ratio,,3.0,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Ratio,,3.0,CC1CC(N)=NC1Cc1ccccc1.Cl,YDQNQNCDCZDMEA-UHFFFAOYSA-N,0.2780834268758933,YDQNQNCDCZDMEA,no_wikidata_match
,CHEMBL847293,CC1CC(N)=NC1Cc1ccccc1.Cl,,CHEMBL1131100,J Med Chem,CHEMBL552936,=,=,Ratio,,0.8,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Ratio,,0.8,CC1CC(N)=NC1Cc1ccccc1.Cl,YDQNQNCDCZDMEA-UHFFFAOYSA-N,0.2780834268758933,YDQNQNCDCZDMEA,no_wikidata_match
,CHEMBL840781,N/C(=N\CCC[C@H](N)CNCc1cccnc1)N[N+](=O)[O-],,CHEMBL1145940,J Med Chem,CHEMBL43937,=,=,Selectivity,,520.0,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Selectivity,,520.0,N/C(=N\CCC[C@H](N)CNCc1cccnc1)N[N+](=O)[O-],YFRGVCGJTQQYQT-NSHDSACASA-N,-0.4746807074065475,YFRGVCGJTQQYQT,no_wikidata_match
,CHEMBL4346022,Cc1cc(N)nc2cc(-c3ccc(OCC4CC4)c(CN)c3)ccc12,,CHEMBL4342518,J Med Chem,CHEMBL4449970,=,=,Ratio Ki,,459.0,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Ratio Ki,,459.0,Cc1cc(N)nc2cc(-c3ccc(OCC4CC4)c(CN)c3)ccc12,YJCSKOOAQMAARS-UHFFFAOYSA-N,-0.3888264436388319,YJCSKOOAQMAARS,no_wikidata_match
,CHEMBL840777,CC(=N)Nc1ccc(C(C)=O)cc1.Cl,,CHEMBL1131040,J Med Chem,CHEMBL543143,=,=,Selectivity,,7.9,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Selectivity,,7.9,CC(=N)Nc1ccc(C(C)=O)cc1.Cl,YLVMHMJRLVPISZ-UHFFFAOYSA-N,-0.6010755099758569,YLVMHMJRLVPISZ,no_wikidata_match
,CHEMBL702712,Cl.Cl.NC1=Nc2cc(CCNCc3cccc(Cl)c3)c(Cl)cc2[C@H]2CCC[C@@H]12,,CHEMBL1136534,Bioorg Med Chem Lett,CHEMBL552822,=,=,Selectivity,,9.0,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Selectivity,,9.0,Cl.Cl.NC1=Nc2cc(CCNCc3cccc(Cl)c3)c(Cl)cc2[C@H]2CCC[C@@H]12,YNTFQLOSDYMUIG-UXHRTOHASA-N,-0.6388640439669037,YNTFQLOSDYMUIG,no_wikidata_match
,CHEMBL5046509,COC(=O)[C@H](Cc1ccc(F)cc1)NC(=O)/C=C/c1ccccc1Cl,,CHEMBL5046219,J Med Chem,CHEMBL5080023,=,=,Ratio IC50,,153.0,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Ratio IC50,,153.0,COC(=O)[C@H](Cc1ccc(F)cc1)NC(=O)/C=C/c1ccccc1Cl,YPESRSAERAYBLW-YRYLYKBFSA-N,-0.8720505290034437,YPESRSAERAYBLW,no_wikidata_match
,CHEMBL832387,CC1CN=C(N)C1C,,CHEMBL1137191,Bioorg Med Chem Lett,CHEMBL185161,=,=,Ratio,uM,0.5,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Ratio,uM,0.5,CC1CN=C(N)C1C,YVPMIGCVKYQACC-UHFFFAOYSA-N,0.8753712954900748,YVPMIGCVKYQACC,no_wikidata_match
,CHEMBL4346022,Cc1cc(N)nc2cc(-c3ccccc3CN)ccc12.Cl.Cl,,CHEMBL4342518,J Med Chem,CHEMBL4438715,=,=,Ratio Ki,,24.0,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Ratio Ki,,24.0,Cc1cc(N)nc2cc(-c3ccccc3CN)ccc12.Cl.Cl,YWYOFTOARNUCCC-UHFFFAOYSA-N,-0.25573285529712725,YWYOFTOARNUCCC,no_wikidata_match
,CHEMBL851343,NC1=Nc2ccc(Br)cc2[C@H]2CCC[C@@H]12,,CHEMBL1135323,Bioorg Med Chem Lett,CHEMBL85523,=,=,Ratio,,45.0,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Ratio,,45.0,NC1=Nc2ccc(Br)cc2[C@H]2CCC[C@@H]12,ZCYPXEQNGKQAPA-DTWKUNHWSA-N,-0.14124483354772666,ZCYPXEQNGKQAPA,no_wikidata_match
,CHEMBL834177,CCCN(CCC)c1nc(N)nc2c1NC(c1ccccc1)CN2,,CHEMBL1140327,J Med Chem,CHEMBL185766,=,=,Selectivity,,14.62,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Selectivity,,14.62,CCCN(CCC)c1nc(N)nc2c1NC(c1ccccc1)CN2,ZDDJPAWAMPLPBE-UHFFFAOYSA-N,-0.2739505107163584,ZDDJPAWAMPLPBE,no_wikidata_match
,CHEMBL702712,Cl.Cl.NC1=Nc2cc(CCCNCc3cccc(Cl)c3)ccc2[C@H]2CCC[C@@H]12,,CHEMBL1136534,Bioorg Med Chem Lett,CHEMBL545441,=,=,Selectivity,,14.0,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Selectivity,,14.0,Cl.Cl.NC1=Nc2cc(CCCNCc3cccc(Cl)c3)ccc2[C@H]2CCC[C@@H]12,ZDIYKBZOTYHQHK-FOKFTXDMSA-N,-0.49100371348683935,ZDIYKBZOTYHQHK,no_wikidata_match
,CHEMBL852582,CC(C)(C)OC(=O)[C@H](CCN)NC(=O)[C@@H](N)CCC/N=C(\N)N[N+](=O)[O-],,CHEMBL1133106,J Med Chem,CHEMBL317303,=,=,Ratio,,40.0,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Ratio,,40.0,CC(C)(C)OC(=O)[C@H](CCN)NC(=O)[C@@H](N)CCC/N=C(\N)N[N+](=O)[O-],ZFCCYFHTOLVOMP-UWVGGRQHSA-N,0.3294220986394963,ZFCCYFHTOLVOMP,no_wikidata_match
,CHEMBL5046509,COC(=O)[C@H](CC(C)C)NC(=O)/C=C/c1ccccc1Cl,,CHEMBL5046219,J Med Chem,CHEMBL5091916,=,=,Ratio IC50,,51.0,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Ratio IC50,,51.0,COC(=O)[C@H](CC(C)C)NC(=O)/C=C/c1ccccc1Cl,ZGCJQUJPEBQTJO-VFNNOXKTSA-N,-0.5718256921568381,ZGCJQUJPEBQTJO,no_wikidata_match
,CHEMBL702712,CNCCOc1ccc2c(c1)N=C(N)[C@@H]1CCC[C@H]21.Cl.Cl,,CHEMBL1136534,Bioorg Med Chem Lett,CHEMBL538997,=,=,Selectivity,,27.0,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Selectivity,,27.0,CNCCOc1ccc2c(c1)N=C(N)[C@@H]1CCC[C@H]21.Cl.Cl,ZGTGJTAHZNBYIP-IZUPTLQPSA-N,0.14172038157577613,ZGTGJTAHZNBYIP,no_wikidata_match
,CHEMBL1960200,CN1CC=C(c2c[nH]c3ccc(NC(=N)c4cccs4)cc23)CC1.Cl.Cl,,CHEMBL1955728,Bioorg Med Chem Lett,CHEMBL3217207,=,=,Ratio IC50,,105.0,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Ratio IC50,,105.0,CN1CC=C(c2c[nH]c3ccc(NC(=N)c4cccs4)cc23)CC1.Cl.Cl,ZPFLTZZTKXDRFH-UHFFFAOYSA-N,-0.9822779931499502,ZPFLTZZTKXDRFH,no_wikidata_match
,CHEMBL832387,CCCC1CC(N)=NC1CC,,CHEMBL1137191,Bioorg Med Chem Lett,CHEMBL360009,=,=,Ratio,uM,1.7,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Ratio,uM,1.7,CCCC1CC(N)=NC1CC,ZRHQCTSUMZLGON-UHFFFAOYSA-N,0.6983576787413273,ZRHQCTSUMZLGON,no_wikidata_match
,CHEMBL834177,CC(C)C(=O)Nc1nc(O)c2c(n1)NC(c1ccccc1)C(c1ccccc1)N2C(=O)c1ccc[n+](Cc2ccccc2)c1,,CHEMBL1140327,J Med Chem,CHEMBL321741,=,=,Selectivity,,1.1,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Selectivity,,1.1,CC(C)C(=O)Nc1nc(O)c2c(n1)NC(c1ccccc1)C(c1ccccc1)N2C(=O)c1ccc[n+](Cc2ccccc2)c1,ZVWDWHLXLHRYDF-UHFFFAOYSA-O,-0.4854024201747157,ZVWDWHLXLHRYDF,no_wikidata_match
